Sample ID,CE (14:0),CE (14:1),CE (15:0),CE (16:0),CE (16:1),CE (17:0),CE (18:0),CE (18:1),CE (18:2),CE (18:3),CE (18:4),CE (20:0),CE (20:1),CE (20:2),CE (20:3),CE (20:4),CE (20:5),CE (22:0),CE (22:1),CE (22:2),CE (22:4),CE (22:5),CE (22:6),CE (24:0),CE (24:1),Cer d18:0 (16:0),Cer d18:0 (18:1),Cer d18:0 (22:0),Cer d18:0 (24:0),Cer d18:1 (16:0),Cer d18:1 (18:0),Cer d18:1 (20:0),Cer d18:1 (22:0),Cer d18:1 (24:0),Cer d18:1 (24:1),Cer d18:1 (26:0),DG (12:0),DG (14:0),DG (15:0),DG (16:0),DG (16:1),DG (18:0),DG (18:1),DG (18:2),DG (18:3),DG (20:0),DG (20:1),DG (20:2),DG (20:3),DG (20:4),DG (20:5),DG (22:0),DG (22:1),DG (22:2),DG (22:5),DG (22:6),FA (12:0),FA (14:0),FA (14:1),FA (15:0),FA (16:0),FA (16:1),FA (17:0),FA (18:0),FA (18:1),FA (18:2),FA (18:3),FA (18:4),FA (20:0),FA (20:1),FA (20:2),FA (20:3),FA (20:4),FA (20:5),FA (22:0),FA (22:1),FA (22:2),FA (22:4),FA (22:5),FA (22:6),FA (24:0),FA (24:1),HexCER d18:1 (16:0),HexCER d18:1 (18:0),HexCER d18:1 (20:0),HexCER d18:1 (22:0),HexCER d18:1 (22:1),HexCER d18:1 (24:0),HexCER d18:1 (24:1),LPC (14:0),LPC (14:1),LPC (15:0),LPC (16:0),LPC (16:1),LPC (17:0),LPC (18:0),LPC (18:1),LPC (18:2),LPC (18:3),LPC (18:4),LPC (19:0),LPC (20:0),LPC (20:1),LPC (20:2),LPC (20:3),LPC (20:4),LPC (20:5),LPC (22:0),LPC (22:1),LPC (22:2),LPC (22:4),LPC (22:5),LPC (22:6),LPC (24:0),LPC (24:1),LPE (16:0),LPE (16:1),LPE (17:0),LPE (18:0),LPE (18:1),LPE (18:2),LPE (18:3),LPE (18:4),LPE (19:0),LPE (20:0),LPE (20:1),LPE (20:2),LPE (20:3),LPE (20:4),LPE (20:5),LPE (22:0),LPE (22:1),LPE (22:2),LPE (22:4),LPE (22:5),LPE (22:6),LPE (24:1),LPG (18:4),LPG (20:0),LPG (20:4),LPG (20:5),LPI (18:0),LPI (18:4),LPI (20:0),LPI (20:4),LPI (20:5),LPS (18:0),LPS (18:4),LPS (20:0),LPS (20:1),LPS (20:4),LPS (22:1),LPS (22:2),LPS (22:5),LPS (22:6),LPS (24:0),LPS (24:1),LacCER d18:1 (16:0),LacCER d18:1 (18:0),LacCER d18:1 (24:1),PA (25:0),PA (32:1),PA (34:0),PA (34:1),PA (34:2),PA (34:3),PA (34:4),PA (34:5),PA (36:0),PA (36:1),PA (36:2),PA (36:3),PA (36:4),PA (36:5),PA (38:1),PA (38:2),PA (38:3),PA (38:4),PA (38:5),PA (38:6),PA (38:7),PA (40:3),PA (40:5),PA (40:6),PC (12:0),PC (14:0),PC (14:1),PC (15:0),PC (16:0),PC (16:1),PC (17:0),PC (18:0),PC (18:1),PC (18:2),PC (18:3),PC (18:4),PC (20:0),PC (20:1),PC (20:2),PC (20:3),PC (20:4),PC (20:5),PC (22:1),PC (22:2),PC (22:4),PC (22:5),PC (22:6),PE (14:0),PE (14:1),PE (15:0),PE (16:0),PE (16:1),PE (17:0),PE (18:0),PE (18:1),PE (18:2),PE (18:3),PE (18:4),PE (20:0),PE (20:1),PE (20:2),PE (20:3),PE (20:4),PE (20:5),PE (22:0),PE (22:1),PE (22:2),PE (22:4),PE (22:5),PE (22:6),PG (14:0),PG (15:0),PG (16:0),PG (16:1),PG (17:0),PG (18:0),PG (18:1),PG (18:2),PG (18:3),PG (20:0),PG (20:1),PG (20:2),PG (20:3),PG (20:4),PG (20:5),PG (22:0),PG (22:1),PG (22:2),PG (22:4),PG (22:5),PG (22:6),PI (14:0),PI (15:0),PI (16:0),PI (16:1),PI (17:0),PI (18:0),PI (18:1),PI (18:2),PI (18:3),PI (20:0),PI (20:1),PI (20:2),PI (20:3),PI (20:4),PI (20:5),PI (22:0),PI (22:1),PI (22:2),PI (22:4),PI (22:5),PI (22:6),PS (14:0),PS (15:0),PS (16:0),PS (16:1),PS (17:0),PS (18:0),PS (18:1),PS (18:2),PS (18:3),PS (20:0),PS (20:1),PS (20:2),PS (20:3),PS (20:4),PS (20:5),PS (22:0),PS (22:1),PS (22:2),PS (22:4),PS (22:5),PS (22:6),SM (14:0),SM (16:0),SM (18:0),SM (18:1),SM (20:0),SM (20:1),SM (22:0),SM (22:1),SM (24:0),SM (24:1),SM (26:0),SM (26:1),TG (12:0),TG (14:0),TG (14:1),TG (15:0),TG (16:0),TG (16:1),TG (17:0),TG (18:0),TG (18:1),TG (18:2),TG (18:3),TG (20:0),TG (20:1),TG (20:2),TG (20:3),TG (20:4),TG (20:5),TG (22:1),TG (22:4),TG (22:5),TG (22:6)
prepared_blank,,,,,0.018177791,0.884471645,,0.015371276,0.023569289,,,,0.01039391,,,,,,,,,,,,,,,,,,,,,,,,0.038155576,,,0.235443708,,0.195348018,,0.038155576,,,,,,,,,,,,,1.341381851,1.410908797,1.279935518,1.189196962,13.85656879,1.712248344,4.28255684,7.336692073,3.093864916,1.108559173,0.628772743,0.52961688,0.487025313,1.098795098,0.570693333,1.545754035,0.987181623,0.803852703,0.387196066,1.041725765,0.429282595,0.337870654,0.826242736,0.401000448,0.242250061,0.671869348,,,,,,,,,,,0.020291154,,,,,,0.030315226,2.071208043,,,,,0.019589619,1.09775096,0.190312229,,0.010551221,,,0.019772699,,,,,,,,,,,2.321699951,,,,,,1.21847505,0.193477751,,,,,,,,2.250766346,,1.033573201,,,1.719390536,,,,,2.742503592,,,,,,,,,,,,,0.240335174,,,,,0.074745389,2.236010924,0.433000561,0.082429006,,,,,,,,,,,,,,,,,,,,1.586110886,1.641348351,3.246458671,0.317540598,1.551412635,,,,1.50786421,0.277907711,,0.429238762,,,0.492641556,0.650504596,,,,,,,,,2.493394266,,,,,,0.559748517,0.278037482,,,,,,1.149443871,0.506164395,,,,3.932994933,,7.649123639,,31.69035139,0.731336235,,4.607696356,,1.49882217,0.481069082,0.788514538,2.612157215,1.158434939,,0.547949553,2.235634176,1.056759852,0.500982448,2.987107849,0.901768407,,1.118856826,,,4.944315082,0.786947145,,,,1.581656695,0.728059944,,,,,1.118856826,1.170424527,0.67722677,,,,,,,,3.267162118,,,,,1.628076948,,,,,,,0.991462924,0.647622247,,,,,,,,,,,,,,,,0.021689396,0.052972697,0.028965838,,28.8462283,0.19456873,0.020989738,0.351990126,30.92076477,0.201093961,,,,,,,,,,,0.018470969
235,27.53159796,2.21000083,5.129708111,100.4522802,99.71714557,19.39401269,23.43477249,65.86394341,10.47003605,11.46082259,16.60735427,12.26159695,92.36170713,41.5568448,9.579821198,12.33489386,59.13616633,7.647846017,14.93930626,59.78301224,2.631305276,7.108178836,44.79309954,3.939507583,3.708338434,,,,,39.66957367,1.308557775,,1.737425225,1.887534757,,,3.498351249,4.205392528,,45.46214152,9.375518157,4.570616364,18.29104051,,1.479894281,4.07451871,3.331110481,,0.854279251,1.230162121,8.581386998,2.073000747,,,1.409292231,13.7871119,1.786134984,2.662426004,1.111720835,2.986771117,25.01651487,3.144469948,8.600178433,15.41701796,7.264771313,5.190640238,1.625640074,0.941719259,1.640179683,4.54083158,1.628995369,1.490309872,1.524981246,3.444768785,6.125648908,0.997081614,1.58705419,0.67161807,1.754818904,2.52989188,9.795781625,2.883875426,2.463292674,,,,0.549511879,,,0.314343001,,0.314343001,4.774084333,0.6946419,0.178615611,0.426562283,0.495893342,0.153381827,0.306701806,2.453614452,,0.210839648,0.272130243,0.148387757,0.154839399,1.383941643,1.04806918,2.152525708,0.28929161,0.197355717,0.149821455,0.916907306,1.223360283,1.724717353,0.420453484,0.979199077,,,1.756273978,1.720186157,,,2.345708396,,,4.619697651,2.426172148,,2.027349329,5.073912528,,5.694303579,7.987534787,1.5743006,8.042926846,8.34204396,,2.498002887,,,,,,,,,2.602817501,,,3.757925077,,5.065029452,2.965190479,,,,,,,,,,,1.678065948,,,2.321534846,,,,,,,,,,,,,1.885826494,,,,,102.2486901,177.0548022,38.65762567,87.00189828,2148.275712,233.1002512,162.0860051,311.82039,434.1525952,121.9469999,145.648008,221.5167583,45.00900397,43.66627685,83.09055073,86.56634175,233.7674094,521.0627305,3.722921651,33.79582957,49.42996475,232.4930269,872.259514,1.44187713,,0.875287132,207.2089141,43.69834506,37.73236554,1747.246798,121.8312862,24.70809187,29.18233748,25.58364382,0.74664569,99.3030183,90.92979539,22.67950195,102.8148464,581.658651,,6.359774541,188.8514738,61.47441189,222.8818392,511.4452595,2.446867559,0.188999193,20.44581068,2.118465364,14.51348356,4.684053338,18.21823389,5.71517549,0.163697808,3.642346433,2.048538367,1.261755527,1.520951605,1.738877352,4.150037428,,1.126832352,,0.341360561,1.780310993,3.403599733,3.503261398,63.77098571,147.9176177,15.43492508,23.86165763,460.989651,94.68449496,15.65626801,6.68565337,38.50358161,6.595275468,12.43244461,19.73700286,254.7729044,394.8258711,3.846978502,3.252726289,1.574178936,15.09226871,36.45156223,19.12340197,4.84760551,1.064568253,14.14135378,1.230017435,15.00651852,134.5335194,7.24816428,,,19.58870805,13.0473434,3.330569138,2.363337575,4.963898803,17.19875504,,0.868519054,0.83412226,3.462641113,16.22667345,59.93576215,,,0.949755828,0.317006267,3.869272319,4.120884734,9.717506481,8.004474057,8.103519023,6.979081427,4.432878985,5.526682865,7.039860143,3148.981289,62.00724404,301.8832949,13850.88312,8211.8956,485.4511634,1864.580552,6600.392789,1231.883566,1243.898276,99.86063011,1180.446301,960.2156786,407.2397081,1038.129476,3393.802173,4.47213,68.69365918,494.2284446,3496.327206
488,27.93731081,1.348163147,3.382204295,108.6933189,68.73065961,22.27566645,34.06619702,84.82287274,17.29414216,15.96686736,15.94412253,14.74896652,144.7650221,57.05539426,12.17985395,14.4770813,54.63307036,8.614440625,23.06973304,91.42989027,4.299315618,10.57609423,61.33468094,6.167156356,5.710329959,,,,,45.1454494,1.224893584,,0.932911305,1.119148566,,,9.807916774,4.417980529,,66.10815387,9.239073854,7.457843861,32.45499039,,1.581712966,8.190403092,5.046801164,1.400945769,,2.075056771,8.067246614,3.70222766,1.90282092,,,12.64774994,2.014164029,3.245542794,1.155110937,2.69710777,27.82181066,3.95414026,8.389461186,17.19423537,8.987816971,6.303882736,2.418383522,1.122523774,2.797642635,8.728506353,3.160261495,3.893819341,1.968403331,7.386885907,4.851327266,1.838054678,3.020899371,0.874306657,2.100832016,7.553981787,10.26703647,3.237916011,3.098832744,,,,0.636942527,,,0.233499562,,0.409884123,4.868213882,0.655142655,0.237604221,0.548317432,1.002202418,0.204095933,0.353360123,2.627354363,,0.222736413,0.377060927,0.326149747,0.306471906,1.32687263,1.893259508,3.129446599,0.321376824,0.216372515,0.149049178,0.940265857,2.889209468,1.996672843,0.550477134,2.801654223,,,2.713488653,2.855473524,,,2.175440719,,,4.597540828,5.007442058,,1.816859508,5.08499094,,3.966071365,10.45802058,2.273989756,8.530376957,12.15301756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7138668,241.4846628,58.34883809,81.77981663,3274.967707,251.3339597,195.8760537,310.2300691,753.8653914,193.7684198,200.4286527,282.1622604,58.51003948,64.40423729,127.066873,116.410976,225.0753789,611.9575371,5.02208927,36.97018664,66.06090427,356.8021742,1487.020895,3.378898003,,2.011301597,344.6034564,62.35242696,56.89678334,2031.430029,203.2292762,51.69443651,51.94114753,27.15285816,0.777506293,132.3867149,227.5924698,37.62226714,108.1005371,591.7334422,,6.5015279,172.6317923,80.98841233,277.6962312,646.9001206,2.406635011,,29.73642056,2.638605166,13.2257125,3.348113819,27.83237124,6.267914126,0.418887397,4.408824844,2.752053923,1.834821169,1.652090698,1.584535449,2.910753843,,0.824745381,,0.302745112,2.041787661,3.39939512,7.007566097,79.90437333,300.0595402,21.95693915,39.17211813,446.4876217,113.2318796,30.59343946,9.417594144,50.86579332,11.18391328,23.10453738,36.383883,384.6219867,380.1569448,6.146545271,3.907000233,1.406340033,20.07269439,40.70188427,20.88707468,4.334405615,1.621188366,42.37020466,4.046199164,29.57396693,167.4494464,25.61311532,0.828020939,,27.52730639,25.41672038,17.8467032,3.793654929,6.311003325,19.81881281,,1.480737543,1.743072934,5.473676523,20.92861774,89.10319379,,,0.882964454,0.407400116,6.79119323,6.057328373,15.46479328,11.70206986,10.69742004,9.826334038,6.317793197,7.350997983,15.30668551,5387.159828,157.4919799,336.1697136,22546.16608,9295.775732,702.380602,2451.955208,10542.08593,2504.337163,1892.731017,136.941425,2110.840906,1928.837719,735.396527,1337.708709,3723.486542,6.613542215,125.5078435,899.6908389,5813.702163
329,12.68976618,,2.938682694,46.6582552,37.60216412,14.35958173,16.22426532,46.8853769,11.08352588,14.06898985,13.3333213,10.11343092,65.469952,30.10871225,8.758214674,13.23666411,56.70554687,6.14902711,9.548178743,52.00116348,4.155600537,11.12414444,62.58416092,3.567199578,2.635297333,,,,,29.30832791,0.773462896,,0.680489542,0.733111215,,,4.308194223,4.687713396,,36.36864233,7.001209329,3.529989506,15.53897166,1.041367878,1.075534002,6.970239749,2.30188497,1.493850528,0.613083165,2.17996417,6.014665264,2.444711226,1.426874256,0.885997363,1.386778482,14.2009356,1.635995047,3.006875988,0.924525192,2.303118543,25.06436961,3.431540583,7.749044306,13.12170217,6.518914854,2.831900678,1.753609305,0.821371703,1.439328583,4.431743801,2.237563055,1.363650556,1.287008478,4.205191747,2.350839082,1.090342014,2.15610072,0.67772806,1.348707761,4.047087335,5.390010788,1.507776225,2.58480456,,,,0.337631548,,,0.275418294,,0.416688885,6.436715482,0.625626901,0.341305007,0.445045131,0.681572613,0.207480247,0.404586482,2.425444092,0.128696456,0.236091429,0.352029185,0.287736429,0.265837076,1.479787352,1.687421332,2.902659805,0.379432654,0.31303194,0.239641676,1.272153371,2.34299664,1.883461537,0.503802246,2.257600844,1.411377498,,2.251449161,3.515420619,0.822898085,1.086225472,2.843935782,,,6.844660461,6.689642018,0.995695381,2.396823611,8.740655257,,4.847307452,13.67739643,2.593577788,10.43393363,15.68667393,0.496853982,,,,,,,,,1.374919273,,,,13.35768944,,7.968750354,11.49449242,,,,,,,,,,,,,,2.625713076,,,,,,,,,,,,,1.732145799,,,,,56.96345756,145.7272736,43.30150741,60.56050925,1742.638104,118.0973345,151.3114947,190.3882544,285.1351945,84.00968192,97.33652379,136.9939642,33.76724482,25.21154282,57.709093,59.3076072,173.4602558,378.2852861,1.656162964,17.83944105,45.68823965,210.5440244,864.3644829,0.954488291,,0.464911926,151.4251575,27.00670984,36.28943129,1203.682105,94.04345128,23.65632889,20.54049615,14.70890062,0.948183623,69.97222205,105.2743674,15.98327333,63.74449717,381.086595,0.147904813,4.071092811,115.0202049,42.61782545,157.4387251,376.879058,2.706196981,0.170570529,21.54253705,1.630323798,15.01032304,4.084907992,18.29179061,4.497719785,0.192388034,3.658432021,1.767286442,1.379734529,2.305435623,1.291226673,3.261776506,,0.972603629,,0.20278342,2.064764836,3.266689227,2.191054983,49.64669607,113.0423819,9.447904558,24.41063371,334.8866423,63.23339222,14.98037773,6.179294409,28.05231605,6.2597725,13.30255426,17.85927762,213.8660224,251.3826986,3.238592266,2.17520557,1.865874409,12.39876824,28.09592683,14.60222583,4.955775644,0.393956696,96.11853272,3.187692415,18.41105639,100.6865586,33.23884418,2.173672534,1.325968962,19.74407605,28.93227647,29.46804166,4.178449045,5.491858851,23.37834961,,1.284999492,1.112261855,9.99811561,25.6841435,56.96015706,,,0.386167592,0.204441666,2.39794685,2.560539931,5.884276975,5.044419383,4.562764842,4.973565265,3.025673962,3.783608321,4.042335053,2419.879928,32.21017675,192.2485817,9516.51385,4524.122377,393.3201929,1167.092319,5054.899594,1391.812509,1222.134214,64.17001535,761.5731912,827.1840418,357.3271284,843.9066309,2574.722426,4.105545845,58.87953554,450.1970231,3063.471526
306,23.20184466,3.060985461,4.708390831,105.565702,130.6495368,24.19385156,25.95299448,76.88574615,10.75551983,13.24385448,16.27047043,15.7090481,125.8470684,46.07396247,10.41965553,16.67530441,63.89629648,9.158412476,18.01736732,95.92831949,4.4132462,10.70701356,65.79650061,4.928573471,3.281556514,,,,,51.90943455,1.129410971,,1.779712841,1.715540255,,,7.456569359,1.379507914,,36.31776487,5.627359418,4.040855227,11.57398596,,,7.538278569,1.749225782,,,,4.283386624,2.657477631,1.997313093,,1.700569215,13.6695668,1.748678868,2.542626911,1.034457826,2.733307319,22.10829712,2.676834028,7.385377774,13.39480041,5.725727389,4.98891703,1.708150977,0.925497593,1.58988926,4.493280846,1.461661668,1.461661668,1.336091643,2.904055978,4.396279663,0.917524893,1.46631241,0.698940034,1.853652752,2.165916836,9.247003226,1.963277377,4.134910219,,,,0.584852931,,,0.254102795,,0.324354744,4.493135297,0.802665886,0.181955171,0.398953561,0.799254937,0.164733077,0.24828191,2.254896307,,0.24990132,0.355406995,0.252858732,0.146720499,1.247436409,1.431461375,2.594611541,0.418621678,0.220549005,,0.61388481,1.309246322,1.826201951,0.641980224,2.772867135,3.98903693,1.003132682,2.511220667,5.267124374,1.230569672,1.531810717,3.348294223,,,8.235632901,4.601913885,0.937368652,1.876624623,9.544488928,,3.161574604,14.23007397,2.689430192,9.795502412,18.07894741,,,,,,,,,,,,,,23.42385993,,7.476546123,22.13932567,3.526172462,6.724914624,,,,,,,,,1.608155888,,,3.085920758,,,,,,,,,,,,,2.042792615,,,,,97.42410681,215.4153557,35.45316064,81.94770827,2345.328707,294.3540325,146.1168076,290.5168161,601.2329348,124.146258,142.8295716,216.1280496,33.15165813,54.14035232,100.2390582,86.84789344,233.7846926,561.8960632,3.764014682,44.75196577,50.48840202,243.971993,881.3492302,2.730216766,,0.566278305,292.0518849,66.93716519,36.15725515,1560.246244,157.6129508,29.64381591,35.22907639,23.89548984,0.716078378,114.5931471,117.7877389,21.3981239,92.01786694,461.1961531,,7.260140635,197.7119927,61.28008579,206.7554042,471.2659937,2.727502693,0.286845256,26.36208976,3.342151281,14.40082589,3.434730411,22.84985369,7.657466312,0.709701714,4.342170623,2.67121634,1.491542711,1.892455632,1.51869524,3.929033238,,1.035726758,,0.327400442,2.437638679,3.32437372,3.611654419,45.17202221,140.8701978,13.57092643,23.60680377,387.148563,71.03540565,15.94923022,8.563955067,51.36992663,8.546815498,20.1746384,21.78678726,237.0604217,298.6702972,3.696080864,3.046784898,1.662365386,12.23296322,28.22356976,20.7345652,15.39873552,0.876961323,198.6414219,8.666753951,18.99950913,138.8336915,65.65516514,4.797650798,5.371485019,22.05744607,52.90537689,51.99516572,6.700605121,14.00867774,44.60552766,,1.14892333,1.580198282,20.41924938,49.60658262,84.71418616,,,1.044367926,0.354798967,5.28403099,3.610305861,13.79215924,8.199378829,11.15620003,9.010856749,5.508594213,6.20780184,10.99411266,4679.564177,227.9807183,325.7363858,16717.11141,11461.82136,473.1870221,1916.808839,8054.28506,1337.574894,1247.483666,132.1316996,1842.076314,1240.073095,419.7069327,1065.387585,3433.59268,5.936959253,92.08268291,656.2722667,4667.757982
500,21.35574685,,3.820947139,82.02425128,65.16105544,17.13281089,19.66914037,52.79540748,13.44370986,17.03873,21.79729423,10.77375151,75.51017873,37.31196795,11.4139755,14.95548759,65.62213581,8.06354254,13.39004235,54.4493916,2.98720381,9.936477343,54.95918387,4.279983478,3.957978451,,,,,49.50270145,1.236179701,,1.515768888,2.071809384,,,5.692771577,3.038971792,,45.61611135,6.171293434,3.128283587,18.03957987,,0.86163668,5.876176643,2.95263676,,1.083994533,1.474583656,7.051747543,2.307508045,1.853628835,,1.660848663,9.61597481,1.892309306,2.179363566,0.896217794,2.560338806,22.9160575,2.244843685,5.88262809,15.27671025,4.489025955,2.992243027,1.656184027,0.884312318,2.084119756,3.26606898,1.333413338,0.949131022,1.268594634,4.741025202,4.105405054,0.803619646,1.121099012,0.543683415,1.414767426,2.260056238,8.970114926,1.984246039,2.977446643,,,,0.647271009,,,0.21301019,,,3.103440124,0.297404578,0.172995649,0.252016543,0.394518044,0.098226343,0.172224036,2.331482887,0.106344862,0.209366446,0.230967746,,0.162840569,1.34742263,1.076741724,3.544274842,0.257221634,,,0.542857286,1.414718988,2.669422191,0.584730575,,,,,,,,3.131430012,,,3.191457162,2.498181823,,1.637564162,3.896685523,,2.557946939,5.211518062,1.283377215,4.924645508,5.713545031,,2.71485642,,,,,,,,,,,,3.238016722,,4.146240925,,,,,,,,,,,,1.43319243,,,1.99400686,,,,,,,,,,,,,2.565206741,,,,,112.1156019,222.9985271,52.23293703,77.00281255,2775.690336,191.2481046,201.2904561,313.5467929,514.3513985,122.9623699,160.1303554,303.6273541,44.57330036,40.08209668,90.69614978,104.9902489,277.6515963,689.8847323,2.717998758,27.41719189,55.60770835,288.9450979,1195.15809,2.089928542,,0.624947502,274.2291536,54.35953004,53.5370609,1881.412566,144.9037619,36.19857946,38.54088026,31.67055973,0.794424227,100.0246083,157.023591,28.42529864,104.3845254,630.6826196,,6.714892805,162.0955642,66.32511212,241.2902561,585.1126816,2.299886038,0.239059869,27.00433719,2.197585119,13.0975359,4.532522698,23.02756553,4.523354822,0.299166945,4.003242671,1.866320834,1.167815317,1.853284932,1.390316639,3.94856287,,0.912055188,,0.264283469,2.097404823,3.474806792,5.183638192,69.53199671,224.2862919,18.32804463,34.4151641,560.1193803,134.6601734,23.30761056,8.819122875,49.11447665,9.434889666,14.97721395,26.39737068,329.7315792,529.7079965,4.688770674,2.535463766,2.228319409,19.07050117,41.13211792,20.01013181,4.672819939,0.935513775,23.25053005,1.816416204,27.08694944,143.0674111,12.52404883,,,25.20551273,14.15430036,9.105290501,2.528931316,4.691722734,19.79667992,,1.460480551,2.017395313,4.387543188,21.5230926,78.2572078,,,0.68044953,0.40139649,4.171600699,4.215181985,9.381668894,8.567224364,6.755187067,7.358628095,4.662001,5.238203371,13.11108547,4343.456794,66.03299954,334.5931653,18752.75295,8043.274462,674.1372681,2129.673003,7860.267451,1875.195732,1675.794934,121.9488661,1405.994471,1338.915932,641.1617699,1307.867507,4132.679684,6.235652704,93.43228669,652.0681827,4557.404511
360,,,,199.5692357,183.7024835,44.11566085,52.18470829,151.0800394,34.37033538,40.81457123,50.40456839,32.36474372,232.0587518,100.8662201,27.88520006,46.35165292,213.6343117,17.10651704,36.88715627,209.5230336,12.77740529,33.87498148,164.9209746,11.41526839,6.226510032,,,,,95.23480768,4.24096481,1.026549814,7.262223692,6.266898356,,,14.15341481,,,53.27618755,,4.606362354,11.40706807,,,5.948725645,5.948725645,,,2.029205782,5.451998476,,,,,13.74234343,2.366461929,3.641416224,0.935577972,3.093696907,28.74347114,3.201144238,6.923801126,20.71505905,7.724414769,5.91091349,2.870940247,1.234333963,3.262729902,8.843439402,2.793630583,1.252678629,2.393978928,8.051998092,9.421296385,1.535710621,3.108110574,1.1255763,2.203980601,7.426969111,17.69343047,4.701475859,5.49537017,,,,,,,0.492782309,,0.667941898,8.767321278,0.950532701,0.531986077,1.289534249,1.068228042,,0.521346355,2.538637557,,0.469655942,0.4718713,0.274704419,,1.508991249,2.289794253,2.948531018,0.352241956,,0.29931951,1.018621708,2.851719864,1.875189962,0.500892493,4.191633421,2.206122853,,5.644275038,3.025897556,,,3.140588834,,,4.085755404,3.678378032,,2.312465669,8.039712247,,1.869143235,7.033250505,1.485729238,7.716206687,14.55775019,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.953930806,,,,,,,,,,,,,,,,,,,,,227.628657,365.0291687,84.24712282,149.212087,4434.017098,322.9393605,232.8560068,671.4132222,759.3535595,217.9602077,296.9690122,409.4091375,83.34689445,66.34765443,154.3279171,161.9632864,494.4141785,1268.95058,4.225664282,72.18707585,121.3734248,475.7922538,1851.120493,2.529414097,,,486.3689325,101.680257,74.75544241,3858.583279,270.6137298,65.15013213,74.6583565,55.85691885,0.877475216,191.6713758,259.1203509,55.05392404,235.197085,1401.741772,,8.485647171,316.1552437,143.4496912,454.2932163,1130.936885,2.197612011,0.53323471,41.09096247,3.347535855,10.59162357,6.975463759,39.07373543,4.957296442,0.690715284,4.035737201,2.213943536,1.391801442,1.477299994,2.535829063,7.009957685,,1.098244485,,0.461597703,2.110513564,4.662877336,6.229883471,124.9082429,233.5734735,24.34342122,44.58232956,946.9693066,140.4959825,28.704982,12.72158084,78.93276517,13.35068132,27.43101871,41.21411484,485.8154416,717.2726861,5.552530632,4.621874951,3.82870241,33.45227314,76.01010939,49.35969566,8.19887561,2.188804276,71.78200688,5.093296917,38.36357044,248.70094,37.80865294,1.730887293,2.126626362,54.07019373,35.44718135,22.15261665,4.556233467,15.42039498,40.5684571,,1.551903901,2.733218105,12.59592941,42.24672539,123.7950956,,,1.475725549,0.796839373,6.806313755,7.475541253,15.6076104,13.58081303,15.32661664,13.44389142,9.101652342,9.732855016,3.104782231,5876.243913,97.39874491,578.25337,27817.69339,15236.34918,992.396822,3412.500648,12781.93842,2899.969059,3017.897611,175.9623009,1896.381274,1693.609425,898.3935094,2486.240615,8193.668154,9.808466171,171.7590431,1135.931397,7634.363813
